timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1475950791238,243,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-334,text,true,,157,105,105,243,0
1475950791244,245,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-337,text,true,,157,108,108,245,0
1475950791243,247,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-336,text,true,,157,108,108,247,0
1475950791246,247,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-338,text,true,,157,109,109,247,0
1475950791248,254,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-339,text,true,,157,112,112,254,0
1475950791249,256,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-340,text,true,,157,114,114,256,0
1475950791248,265,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-333,text,true,,157,119,119,265,0
1475950791251,262,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-341,text,true,,157,119,119,262,0
1475950791212,312,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-320,text,true,,157,122,122,312,0
1475950791252,272,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-342,text,true,,157,122,122,272,0
1475950791256,281,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-344,text,true,,157,127,127,281,0
1475950791254,286,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-343,text,true,,157,127,127,286,0
1475950791259,287,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-345,text,true,,157,130,130,287,0
1475950791261,285,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-347,text,true,,157,130,130,285,0
1475950791266,290,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-350,text,true,,157,137,137,290,0
1475950791260,300,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-346,text,true,,157,137,137,300,0
1475950791292,275,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-352,text,true,,157,140,140,275,0
