timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1475951552984,204,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-635,text,true,,157,140,140,204,0
1475951552986,202,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-638,text,true,,157,140,140,202,0
1475951552987,202,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-639,text,true,,157,138,138,202,0
1475951552987,205,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-637,text,true,,157,137,137,205,0
1475951552988,204,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-636,text,true,,157,137,137,204,0
1475951552989,204,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-641,text,true,,157,135,135,204,0
1475951552990,205,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-642,text,true,,157,134,134,205,0
1475951552991,204,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-643,text,true,,157,134,134,204,0
1475951552991,205,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-640,text,true,,157,133,133,205,0
1475951552993,206,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-644,text,true,,157,133,133,206,0
1475951552994,206,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-645,text,true,,157,132,132,206,0
1475951552995,207,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-646,text,true,,157,133,133,207,0
1475951552996,207,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-647,text,true,,157,133,133,207,0
1475951552998,205,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-648,text,true,,157,133,133,205,0
1475951553002,205,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-652,text,true,,157,132,132,205,0
1475951553003,205,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-653,text,true,,157,131,131,205,0
1475951553004,206,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-654,text,true,,157,131,131,206,0
1475951553000,212,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-650,text,true,,157,131,131,212,0
1475951553005,209,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-655,text,true,,157,131,131,209,0
1475951553006,208,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-656,text,true,,157,131,131,208,0
1475951553004,215,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-651,text,true,,157,134,134,215,0
1475951553008,213,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-657,text,true,,157,135,135,213,0
1475951553010,212,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-659,text,true,,157,135,135,212,0
1475951553012,214,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-661,text,true,,157,137,137,214,0
1475951553012,216,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-660,text,true,,157,138,138,216,0
1475951553014,215,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-662,text,true,,157,138,138,215,0
1475951553015,218,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-663,text,true,,157,140,140,218,0
1475951553009,224,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-658,text,true,,157,139,139,224,0
1475951553017,217,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-665,text,true,,157,140,140,217,0
1475951553018,220,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-666,text,true,,157,142,142,220,0
1475951553020,219,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-649,text,true,,157,142,142,219,0
1475951553022,221,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-669,text,true,,157,144,144,221,0
1475951553023,221,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-670,text,true,,157,144,144,221,0
1475951553019,225,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-667,text,true,,157,144,144,225,0
1475951553024,224,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-671,text,true,,157,146,146,224,0
1475951553025,225,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-672,text,true,,157,147,147,225,0
1475951553016,236,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-664,text,true,,157,147,147,236,0
1475951553028,225,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-674,text,true,,157,147,147,225,0
1475951553020,236,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-668,text,true,,157,147,147,236,0
1475951553028,229,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-675,text,true,,157,148,148,229,0
1475951553026,231,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-673,text,true,,157,147,147,231,0
1475951553034,227,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-679,text,true,,157,150,150,227,0
1475951553031,231,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-677,text,true,,157,149,149,231,0
